Age,YearsAtCompany,MonthlyIncome,DistanceFromHome,JobLevel,PercentSalaryHike,PerformanceRating,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobSatisfaction,Gender,Department,Education,MaritalStatus,JobRole,OverTime,BusinessTravel,target
50.0,10.0,13588.0,37.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,Female,Support,PhD,Divorced,Executive,Yes,Non-Travel,0
53.0,12.0,17046.0,43.0,4.0,12.0,4.0,2.0,2.0,0.0,1.0,Male,Support,Masters,Married,Technician,No,Travel_Frequently,0
20.0,34.0,12806.0,4.0,2.0,22.0,4.0,2.0,2.0,2.0,2.0,Female,Support,Bachelors,Divorced,Executive,No,Non-Travel,0
26.0,26.0,10462.0,42.0,4.0,13.0,1.0,16.0,10.0,0.0,1.0,Male,Sales,Masters,Single,Engineer,No,Travel_Frequently,0
25.0,24.0,7220.0,4.0,2.0,19.0,4.0,0.0,0.0,0.0,1.0,Female,Development,PhD,Single,Manager,Yes,Travel_Frequently,0
50.0,39.0,5124.0,45.0,2.0,21.0,3.0,28.0,18.0,28.0,2.0,Male,Development,Masters,Married,Technician,No,Non-Travel,0
23.0,2.0,10186.0,8.0,2.0,23.0,4.0,2.0,1.0,2.0,1.0,Female,Support,PhD,Divorced,Engineer,No,Travel_Rarely,0
58.0,24.0,7099.0,38.0,2.0,14.0,3.0,1.0,0.0,1.0,4.0,Female,Finance,High School,Divorced,Executive,Yes,Travel_Frequently,0
56.0,9.0,10552.0,11.0,1.0,12.0,2.0,9.0,5.0,9.0,1.0,Female,Sales,High School,Married,Executive,No,Travel_Frequently,0
21.0,16.0,13627.0,2.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,Female,Finance,Masters,Married,Engineer,Yes,Travel_Frequently,1
30.0,2.0,19235.0,18.0,5.0,19.0,3.0,0.0,0.0,0.0,1.0,Male,HR,High School,Divorced,Executive,Yes,Non-Travel,1
19.0,21.0,19243.0,18.0,3.0,5.0,4.0,17.0,11.0,11.0,3.0,Female,Development,PhD,Married,Manager,No,Non-Travel,1
22.0,37.0,14988.0,22.0,3.0,0.0,3.0,29.0,23.0,5.0,1.0,Male,Development,High School,Single,Clerk,Yes,Travel_Frequently,0
61.0,13.0,3350.0,12.0,3.0,14.0,1.0,9.0,4.0,4.0,1.0,Male,Finance,Bachelors,Divorced,Executive,Yes,Travel_Rarely,1
44.0,26.0,14276.0,17.0,4.0,5.0,1.0,11.0,7.0,5.0,1.0,Female,Sales,Bachelors,Married,Technician,Yes,Non-Travel,0
49.0,19.0,13739.0,17.0,3.0,14.0,4.0,4.0,2.0,4.0,1.0,Male,Development,Masters,Married,Executive,Yes,Travel_Rarely,1
38.0,17.0,7730.0,36.0,3.0,14.0,4.0,11.0,5.0,2.0,3.0,Male,Finance,Masters,Married,Technician,No,Travel_Rarely,0
25.0,12.0,14384.0,29.0,3.0,13.0,4.0,0.0,0.0,0.0,3.0,Male,Sales,Masters,Divorced,Executive,No,Non-Travel,1
55.0,5.0,2326.0,49.0,1.0,9.0,4.0,5.0,3.0,4.0,3.0,Female,Finance,Masters,Single,Executive,Yes,Travel_Frequently,0
25.0,9.0,4120.0,16.0,3.0,7.0,1.0,5.0,4.0,5.0,2.0,Male,Sales,PhD,Single,Technician,No,Travel_Rarely,0
20.0,36.0,2993.0,41.0,5.0,3.0,4.0,7.0,0.0,1.0,2.0,Male,Support,PhD,Divorced,Manager,Yes,Travel_Frequently,0
61.0,28.0,14620.0,11.0,1.0,24.0,3.0,18.0,3.0,18.0,3.0,Female,Sales,Bachelors,Married,Clerk,No,Travel_Rarely,0
20.0,5.0,17778.0,44.0,2.0,21.0,2.0,1.0,1.0,0.0,2.0,Female,HR,PhD,Divorced,Clerk,No,Travel_Frequently,0
39.0,38.0,4781.0,43.0,4.0,5.0,3.0,5.0,3.0,2.0,3.0,Male,Support,High School,Divorced,Manager,Yes,Non-Travel,0
23.0,10.0,9019.0,45.0,1.0,19.0,2.0,9.0,1.0,6.0,1.0,Female,Finance,Bachelors,Married,Executive,Yes,Travel_Rarely,1
19.0,24.0,4905.0,22.0,1.0,23.0,1.0,20.0,11.0,10.0,3.0,Male,Support,Masters,Divorced,Clerk,Yes,Travel_Rarely,1
40.0,29.0,10290.0,30.0,5.0,20.0,2.0,26.0,10.0,20.0,3.0,Male,Support,Masters,Single,Manager,Yes,Travel_Rarely,0
61.0,19.0,17260.0,8.0,3.0,16.0,4.0,12.0,1.0,12.0,2.0,Male,Finance,PhD,Divorced,Manager,No,Travel_Frequently,1
19.0,36.0,18627.0,46.0,2.0,22.0,1.0,34.0,26.0,3.0,3.0,Female,Finance,Bachelors,Married,Clerk,Yes,Travel_Rarely,0
55.0,15.0,9938.0,18.0,5.0,23.0,4.0,1.0,0.0,0.0,4.0,Male,HR,PhD,Divorced,Technician,No,Travel_Rarely,0
34.0,30.0,7494.0,46.0,5.0,21.0,3.0,8.0,6.0,5.0,1.0,Female,Finance,PhD,Single,Engineer,No,Travel_Frequently,0
52.0,28.0,4709.0,16.0,1.0,6.0,3.0,7.0,0.0,4.0,3.0,Female,Development,PhD,Divorced,Technician,Yes,Travel_Frequently,1
51.0,5.0,14654.0,47.0,2.0,11.0,4.0,1.0,0.0,1.0,3.0,Male,Development,Bachelors,Divorced,Executive,No,Non-Travel,0
40.0,28.0,18369.0,20.0,5.0,22.0,2.0,1.0,0.0,0.0,3.0,Female,HR,Masters,Divorced,Technician,Yes,Travel_Frequently,1
47.0,31.0,13418.0,39.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,Female,Sales,High School,Divorced,Engineer,Yes,Travel_Rarely,0
25.0,8.0,15769.0,8.0,4.0,13.0,2.0,1.0,1.0,1.0,2.0,Female,Sales,Masters,Married,Engineer,No,Travel_Rarely,1
39.0,36.0,9795.0,30.0,5.0,3.0,3.0,29.0,13.0,26.0,2.0,Female,Development,Bachelors,Single,Manager,Yes,Non-Travel,0
61.0,22.0,18082.0,38.0,1.0,15.0,4.0,21.0,17.0,12.0,4.0,Female,Finance,Masters,Single,Executive,Yes,Non-Travel,0
53.0,15.0,19431.0,29.0,4.0,0.0,4.0,3.0,1.0,1.0,2.0,Male,HR,Masters,Single,Manager,Yes,Travel_Rarely,0
22.0,17.0,11507.0,13.0,1.0,17.0,3.0,10.0,8.0,1.0,4.0,Female,Sales,High School,Divorced,Technician,No,Travel_Frequently,0
30.0,18.0,11578.0,17.0,3.0,18.0,3.0,16.0,2.0,4.0,4.0,Male,Sales,Masters,Single,Technician,No,Travel_Rarely,1
46.0,1.0,8711.0,40.0,3.0,20.0,2.0,1.0,0.0,1.0,3.0,Male,Support,Masters,Married,Clerk,Yes,Non-Travel,0
48.0,9.0,17979.0,43.0,1.0,9.0,2.0,7.0,2.0,2.0,4.0,Male,Development,Masters,Divorced,Manager,Yes,Travel_Rarely,0
64.0,11.0,17049.0,17.0,5.0,24.0,2.0,4.0,3.0,2.0,1.0,Male,Finance,PhD,Divorced,Manager,No,Travel_Rarely,0
33.0,17.0,10062.0,9.0,3.0,4.0,4.0,11.0,7.0,10.0,2.0,Male,HR,Bachelors,Single,Manager,No,Travel_Rarely,0
59.0,18.0,17833.0,2.0,3.0,12.0,3.0,6.0,1.0,6.0,4.0,Male,Sales,Bachelors,Divorced,Manager,Yes,Non-Travel,1
47.0,37.0,11603.0,42.0,4.0,5.0,1.0,27.0,4.0,13.0,1.0,Female,Support,High School,Divorced,Engineer,No,Non-Travel,0
33.0,36.0,13441.0,24.0,5.0,22.0,2.0,22.0,11.0,22.0,2.0,Female,Development,PhD,Single,Clerk,Yes,Non-Travel,0
29.0,26.0,6570.0,21.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,Female,Development,PhD,Married,Executive,Yes,Travel_Frequently,0
34.0,13.0,14845.0,46.0,3.0,15.0,4.0,1.0,0.0,1.0,3.0,Male,HR,Masters,Married,Executive,Yes,Non-Travel,0
33.0,33.0,13870.0,2.0,5.0,7.0,2.0,17.0,7.0,11.0,3.0,Female,Sales,Bachelors,Single,Executive,No,Travel_Frequently,0
29.0,1.0,11542.0,5.0,3.0,15.0,2.0,1.0,1.0,1.0,2.0,Female,HR,High School,Married,Engineer,No,Travel_Frequently,1
25.0,32.0,6833.0,17.0,4.0,10.0,1.0,1.0,1.0,0.0,4.0,Female,HR,PhD,Married,Clerk,No,Non-Travel,1
37.0,18.0,8801.0,24.0,5.0,21.0,1.0,7.0,0.0,2.0,1.0,Male,Support,Masters,Married,Clerk,Yes,Travel_Frequently,0
20.0,26.0,5340.0,8.0,2.0,0.0,3.0,10.0,4.0,8.0,3.0,Female,Development,High School,Divorced,Engineer,No,Travel_Frequently,1
33.0,29.0,12764.0,30.0,4.0,21.0,1.0,17.0,4.0,11.0,4.0,Male,Finance,PhD,Divorced,Manager,No,Travel_Rarely,0
47.0,6.0,14312.0,22.0,1.0,17.0,4.0,1.0,0.0,1.0,3.0,Female,Development,High School,Divorced,Technician,Yes,Travel_Frequently,0
62.0,26.0,5844.0,24.0,5.0,3.0,2.0,25.0,12.0,21.0,3.0,Male,Development,PhD,Married,Manager,No,Travel_Frequently,0
40.0,20.0,2639.0,26.0,3.0,10.0,1.0,12.0,0.0,9.0,4.0,Male,Support,High School,Divorced,Executive,Yes,Non-Travel,0
45.0,6.0,13420.0,8.0,5.0,19.0,4.0,2.0,0.0,0.0,2.0,Male,Finance,PhD,Married,Manager,Yes,Travel_Rarely,0
57.0,24.0,17211.0,12.0,1.0,9.0,1.0,8.0,0.0,5.0,4.0,Female,Sales,PhD,Single,Engineer,No,Travel_Frequently,0
22.0,37.0,15496.0,14.0,5.0,15.0,1.0,23.0,2.0,4.0,1.0,Female,Finance,High School,Married,Executive,No,Travel_Frequently,1
37.0,17.0,10151.0,30.0,3.0,9.0,1.0,17.0,8.0,7.0,2.0,Male,Sales,PhD,Divorced,Technician,Yes,Travel_Frequently,0
57.0,32.0,10377.0,35.0,4.0,4.0,3.0,23.0,8.0,0.0,1.0,Female,Finance,PhD,Married,Executive,No,Non-Travel,1
61.0,32.0,7400.0,31.0,4.0,17.0,2.0,5.0,1.0,0.0,2.0,Male,HR,PhD,Divorced,Manager,No,Non-Travel,1
18.0,31.0,17945.0,28.0,3.0,21.0,2.0,5.0,0.0,3.0,3.0,Male,Finance,High School,Divorced,Clerk,No,Travel_Rarely,1
47.0,24.0,19702.0,46.0,2.0,10.0,2.0,10.0,2.0,6.0,4.0,Female,Support,High School,Single,Clerk,Yes,Travel_Frequently,1
38.0,13.0,10719.0,27.0,2.0,2.0,3.0,12.0,7.0,3.0,1.0,Female,Sales,PhD,Single,Clerk,Yes,Travel_Rarely,1
37.0,37.0,5259.0,36.0,4.0,8.0,1.0,27.0,25.0,12.0,2.0,Female,Development,PhD,Divorced,Executive,No,Non-Travel,0
23.0,37.0,5483.0,1.0,1.0,14.0,2.0,12.0,1.0,12.0,3.0,Male,Support,High School,Married,Clerk,Yes,Travel_Frequently,0
39.0,3.0,11759.0,41.0,5.0,21.0,2.0,3.0,3.0,2.0,3.0,Male,Sales,Masters,Single,Engineer,No,Travel_Frequently,0
35.0,17.0,12226.0,14.0,3.0,18.0,1.0,14.0,9.0,11.0,4.0,Female,Sales,PhD,Single,Technician,No,Travel_Rarely,0
25.0,9.0,16172.0,10.0,1.0,18.0,2.0,5.0,3.0,4.0,4.0,Male,Development,Masters,Divorced,Clerk,No,Travel_Frequently,1
56.0,34.0,19708.0,42.0,5.0,4.0,1.0,31.0,0.0,20.0,1.0,Female,HR,High School,Married,Engineer,No,Non-Travel,0
49.0,34.0,6404.0,7.0,4.0,5.0,3.0,27.0,24.0,12.0,2.0,Male,Support,PhD,Single,Engineer,Yes,Travel_Rarely,0
50.0,39.0,11404.0,40.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,Female,Development,Masters,Single,Executive,No,Travel_Rarely,0
33.0,22.0,7937.0,14.0,1.0,11.0,2.0,18.0,5.0,0.0,1.0,Female,Development,High School,Married,Executive,Yes,Travel_Frequently,0
29.0,24.0,3434.0,36.0,5.0,4.0,1.0,12.0,0.0,3.0,1.0,Male,HR,Masters,Single,Technician,Yes,Non-Travel,0
51.0,17.0,6953.0,11.0,4.0,9.0,3.0,16.0,13.0,16.0,2.0,Female,Development,High School,Divorced,Manager,No,Travel_Rarely,1
31.0,14.0,11766.0,42.0,5.0,12.0,2.0,0.0,0.0,0.0,1.0,Male,HR,Bachelors,Single,Technician,Yes,Travel_Rarely,0
53.0,24.0,10384.0,49.0,2.0,3.0,1.0,10.0,2.0,6.0,4.0,Female,Support,High School,Divorced,Executive,No,Non-Travel,0
50.0,31.0,15507.0,37.0,2.0,23.0,3.0,13.0,13.0,0.0,3.0,Male,Finance,High School,Married,Engineer,No,Travel_Rarely,0
40.0,19.0,9378.0,42.0,5.0,7.0,1.0,1.0,1.0,1.0,3.0,Female,Sales,PhD,Divorced,Manager,Yes,Non-Travel,0
62.0,16.0,12005.0,10.0,5.0,0.0,4.0,7.0,2.0,3.0,3.0,Male,HR,Bachelors,Divorced,Technician,Yes,Travel_Frequently,1
19.0,10.0,14987.0,7.0,5.0,19.0,2.0,3.0,0.0,3.0,2.0,Female,Sales,Bachelors,Divorced,Engineer,Yes,Non-Travel,1
58.0,12.0,4437.0,17.0,4.0,1.0,4.0,1.0,0.0,1.0,2.0,Female,Finance,Bachelors,Married,Executive,No,Travel_Frequently,1
38.0,24.0,13571.0,12.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,Female,Development,High School,Married,Clerk,No,Travel_Frequently,0
19.0,19.0,6552.0,37.0,4.0,20.0,4.0,14.0,11.0,3.0,1.0,Female,Development,Bachelors,Married,Manager,Yes,Travel_Rarely,1
44.0,24.0,19738.0,37.0,4.0,0.0,2.0,1.0,1.0,0.0,3.0,Male,Support,Bachelors,Married,Engineer,Yes,Travel_Frequently,1
26.0,30.0,18085.0,36.0,2.0,20.0,1.0,18.0,7.0,18.0,1.0,Male,HR,PhD,Married,Executive,No,Travel_Rarely,0
28.0,15.0,8265.0,24.0,4.0,4.0,2.0,14.0,2.0,2.0,4.0,Male,Support,Masters,Single,Manager,Yes,Non-Travel,0
20.0,27.0,13721.0,34.0,4.0,22.0,2.0,26.0,1.0,18.0,1.0,Male,Sales,Bachelors,Single,Manager,No,Travel_Frequently,0
40.0,20.0,18542.0,1.0,5.0,12.0,1.0,8.0,3.0,4.0,2.0,Male,Development,Bachelors,Divorced,Technician,Yes,Non-Travel,1
43.0,29.0,8741.0,29.0,3.0,24.0,4.0,4.0,3.0,1.0,2.0,Male,Development,Bachelors,Divorced,Technician,No,Travel_Frequently,0
21.0,2.0,3837.0,26.0,2.0,12.0,2.0,2.0,0.0,0.0,3.0,Female,HR,Bachelors,Married,Manager,Yes,Non-Travel,0
35.0,33.0,19409.0,10.0,1.0,7.0,4.0,10.0,6.0,2.0,4.0,Female,HR,Masters,Married,Manager,No,Travel_Frequently,0
23.0,5.0,19042.0,1.0,4.0,16.0,1.0,4.0,3.0,1.0,1.0,Female,Support,PhD,Single,Engineer,No,Travel_Frequently,0
52.0,28.0,19061.0,45.0,3.0,9.0,2.0,4.0,1.0,1.0,1.0,Female,Finance,High School,Married,Technician,Yes,Non-Travel,0
39.0,2.0,4375.0,17.0,1.0,9.0,3.0,1.0,0.0,0.0,4.0,Male,Sales,Bachelors,Divorced,Executive,Yes,Non-Travel,1
60.0,32.0,18659.0,41.0,5.0,1.0,2.0,23.0,0.0,14.0,4.0,Male,Finance,Bachelors,Married,Technician,Yes,Non-Travel,0
32.0,10.0,8859.0,36.0,1.0,5.0,1.0,7.0,4.0,4.0,1.0,Male,Finance,Masters,Single,Technician,No,Non-Travel,0
39.0,4.0,14739.0,9.0,5.0,20.0,4.0,1.0,1.0,0.0,3.0,Female,HR,Bachelors,Married,Manager,Yes,Travel_Frequently,0
54.0,31.0,3588.0,39.0,3.0,0.0,2.0,23.0,7.0,18.0,1.0,Male,HR,PhD,Divorced,Manager,No,Travel_Frequently,0
59.0,17.0,14854.0,23.0,1.0,17.0,1.0,4.0,3.0,2.0,4.0,Female,HR,PhD,Single,Technician,Yes,Non-Travel,0
29.0,19.0,2245.0,29.0,2.0,2.0,1.0,9.0,9.0,8.0,2.0,Male,Finance,Bachelors,Married,Clerk,No,Non-Travel,0
64.0,38.0,11080.0,2.0,4.0,20.0,1.0,9.0,1.0,9.0,1.0,Male,Sales,Masters,Divorced,Clerk,Yes,Travel_Rarely,0
59.0,39.0,12403.0,18.0,1.0,6.0,4.0,26.0,20.0,6.0,4.0,Male,HR,Bachelors,Single,Technician,No,Travel_Frequently,0
55.0,27.0,10192.0,28.0,4.0,15.0,4.0,4.0,3.0,4.0,2.0,Male,Development,Bachelors,Single,Clerk,No,Travel_Frequently,1
35.0,12.0,4184.0,47.0,1.0,21.0,3.0,12.0,0.0,9.0,1.0,Female,Sales,Masters,Divorced,Technician,No,Non-Travel,0
62.0,25.0,14438.0,42.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,Female,Development,PhD,Married,Manager,No,Travel_Rarely,1
52.0,15.0,5251.0,49.0,2.0,5.0,2.0,10.0,1.0,3.0,3.0,Male,Sales,High School,Married,Manager,No,Non-Travel,1
47.0,24.0,18281.0,7.0,3.0,3.0,1.0,11.0,2.0,9.0,1.0,Female,HR,Bachelors,Married,Manager,No,Travel_Frequently,0
41.0,9.0,7863.0,11.0,4.0,15.0,3.0,6.0,1.0,3.0,1.0,Male,Support,PhD,Single,Executive,Yes,Travel_Frequently,0
59.0,28.0,11702.0,7.0,3.0,2.0,4.0,13.0,13.0,12.0,2.0,Male,HR,Bachelors,Single,Manager,No,Travel_Rarely,1
47.0,37.0,5771.0,43.0,3.0,3.0,1.0,11.0,8.0,10.0,3.0,Male,Finance,High School,Married,Manager,Yes,Non-Travel,0
31.0,19.0,15536.0,24.0,4.0,10.0,2.0,17.0,9.0,17.0,4.0,Male,Finance,Masters,Single,Technician,Yes,Travel_Rarely,0
23.0,25.0,11320.0,15.0,4.0,23.0,1.0,5.0,5.0,2.0,1.0,Female,Sales,PhD,Single,Clerk,Yes,Non-Travel,0
20.0,31.0,18077.0,31.0,2.0,16.0,3.0,25.0,18.0,16.0,3.0,Male,Finance,High School,Divorced,Clerk,Yes,Travel_Rarely,0
33.0,38.0,4419.0,19.0,5.0,18.0,3.0,22.0,6.0,5.0,3.0,Male,HR,Bachelors,Married,Manager,Yes,Non-Travel,1
24.0,37.0,15518.0,10.0,2.0,7.0,1.0,36.0,19.0,33.0,1.0,Female,Development,High School,Married,Manager,Yes,Non-Travel,1
31.0,23.0,9396.0,48.0,4.0,13.0,4.0,12.0,4.0,8.0,1.0,Male,HR,PhD,Married,Manager,Yes,Non-Travel,0
26.0,30.0,9309.0,8.0,1.0,15.0,1.0,26.0,16.0,12.0,4.0,Female,Sales,Masters,Single,Technician,No,Travel_Frequently,0
32.0,39.0,13981.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,1.0,Male,Finance,Bachelors,Single,Technician,Yes,Non-Travel,1
38.0,11.0,2685.0,2.0,3.0,18.0,1.0,3.0,0.0,3.0,4.0,Male,Development,Masters,Single,Technician,Yes,Travel_Frequently,0
52.0,35.0,4756.0,29.0,3.0,15.0,1.0,30.0,12.0,30.0,1.0,Male,Support,Masters,Married,Clerk,No,Travel_Rarely,0
19.0,9.0,7023.0,42.0,5.0,24.0,1.0,7.0,6.0,3.0,2.0,Male,Development,High School,Single,Executive,No,Non-Travel,1
44.0,5.0,14558.0,10.0,5.0,9.0,4.0,2.0,1.0,2.0,1.0,Male,Development,High School,Married,Clerk,Yes,Travel_Frequently,1
19.0,6.0,19094.0,42.0,5.0,14.0,2.0,6.0,5.0,5.0,2.0,Male,HR,PhD,Single,Technician,No,Travel_Rarely,0
52.0,30.0,7085.0,9.0,5.0,3.0,2.0,23.0,15.0,3.0,1.0,Female,Support,PhD,Married,Engineer,Yes,Non-Travel,0
35.0,26.0,7646.0,31.0,1.0,3.0,3.0,21.0,21.0,8.0,3.0,Male,Sales,Masters,Divorced,Executive,No,Travel_Rarely,0
31.0,7.0,16157.0,32.0,4.0,12.0,4.0,2.0,1.0,2.0,1.0,Female,Sales,PhD,Single,Manager,Yes,Travel_Frequently,0
37.0,2.0,13159.0,2.0,5.0,11.0,1.0,0.0,0.0,0.0,2.0,Female,Development,Masters,Married,Clerk,No,Travel_Frequently,0
35.0,39.0,13991.0,24.0,2.0,14.0,4.0,15.0,6.0,3.0,1.0,Male,Development,Bachelors,Divorced,Executive,Yes,Non-Travel,0
27.0,20.0,19476.0,37.0,5.0,22.0,2.0,3.0,0.0,0.0,1.0,Female,Finance,Masters,Divorced,Engineer,No,Travel_Frequently,0
19.0,14.0,17741.0,6.0,3.0,5.0,4.0,13.0,0.0,3.0,3.0,Female,Development,PhD,Married,Clerk,No,Travel_Rarely,1
42.0,6.0,18324.0,8.0,2.0,13.0,3.0,1.0,0.0,1.0,2.0,Male,Finance,Masters,Single,Technician,No,Non-Travel,0
50.0,14.0,14023.0,40.0,5.0,2.0,2.0,10.0,0.0,9.0,1.0,Female,Support,High School,Divorced,Manager,No,Non-Travel,0
53.0,24.0,11635.0,25.0,1.0,7.0,1.0,14.0,12.0,2.0,1.0,Female,Sales,Masters,Single,Technician,No,Non-Travel,1
48.0,2.0,16932.0,42.0,3.0,11.0,1.0,1.0,0.0,1.0,3.0,Male,Finance,Masters,Married,Technician,No,Travel_Rarely,1
31.0,29.0,6143.0,43.0,5.0,13.0,1.0,29.0,7.0,26.0,2.0,Female,Support,High School,Divorced,Clerk,Yes,Travel_Frequently,0
18.0,13.0,9644.0,25.0,1.0,4.0,1.0,9.0,7.0,6.0,1.0,Male,Finance,Bachelors,Single,Technician,Yes,Non-Travel,0
63.0,3.0,4997.0,46.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,Male,Development,High School,Single,Technician,Yes,Non-Travel,0
33.0,35.0,7208.0,11.0,4.0,9.0,1.0,16.0,8.0,12.0,2.0,Male,HR,PhD,Single,Clerk,No,Travel_Rarely,1
63.0,2.0,11946.0,35.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,Male,Sales,High School,Single,Clerk,No,Travel_Rarely,1
20.0,4.0,16387.0,1.0,5.0,22.0,3.0,3.0,1.0,2.0,3.0,Male,Development,PhD,Single,Engineer,No,Non-Travel,0
52.0,24.0,5605.0,23.0,1.0,9.0,4.0,11.0,5.0,8.0,4.0,Female,Development,PhD,Divorced,Technician,Yes,Non-Travel,0
58.0,30.0,18805.0,3.0,2.0,8.0,4.0,21.0,16.0,20.0,3.0,Female,Support,Masters,Divorced,Executive,Yes,Travel_Rarely,0
23.0,10.0,18994.0,41.0,1.0,16.0,1.0,8.0,5.0,0.0,1.0,Female,Finance,Masters,Married,Manager,Yes,Travel_Rarely,1
42.0,7.0,10637.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,2.0,Male,Sales,Bachelors,Single,Manager,No,Travel_Rarely,0
30.0,25.0,11152.0,44.0,2.0,8.0,4.0,14.0,11.0,3.0,2.0,Female,Development,PhD,Married,Clerk,No,Travel_Rarely,1
51.0,1.0,2130.0,12.0,5.0,22.0,2.0,1.0,0.0,1.0,2.0,Female,Support,Masters,Divorced,Clerk,No,Travel_Frequently,0
25.0,27.0,4647.0,38.0,3.0,2.0,1.0,24.0,24.0,18.0,1.0,Female,Sales,PhD,Single,Engineer,Yes,Travel_Frequently,0
38.0,9.0,14271.0,40.0,4.0,6.0,1.0,8.0,4.0,7.0,1.0,Female,Finance,Bachelors,Married,Technician,No,Non-Travel,0
51.0,38.0,16709.0,31.0,3.0,11.0,2.0,37.0,30.0,20.0,2.0,Female,Development,PhD,Single,Clerk,No,Travel_Frequently,1
21.0,36.0,16886.0,29.0,5.0,17.0,4.0,10.0,2.0,1.0,2.0,Male,Development,Bachelors,Single,Clerk,No,Travel_Rarely,0
42.0,20.0,8673.0,35.0,5.0,9.0,2.0,0.0,0.0,0.0,2.0,Male,Development,Bachelors,Married,Manager,Yes,Non-Travel,1
32.0,20.0,12626.0,28.0,2.0,1.0,1.0,11.0,9.0,1.0,1.0,Female,Sales,Bachelors,Divorced,Technician,Yes,Travel_Rarely,0
21.0,27.0,5729.0,21.0,3.0,16.0,3.0,1.0,0.0,1.0,2.0,Male,Sales,Masters,Married,Engineer,Yes,Travel_Frequently,1
62.0,37.0,6431.0,11.0,1.0,2.0,2.0,37.0,30.0,2.0,2.0,Male,Sales,High School,Married,Clerk,No,Travel_Rarely,0
29.0,32.0,3024.0,26.0,2.0,0.0,2.0,27.0,18.0,15.0,3.0,Female,Sales,High School,Married,Clerk,No,Non-Travel,0
49.0,10.0,9039.0,11.0,2.0,7.0,1.0,9.0,7.0,3.0,2.0,Female,Support,Masters,Single,Clerk,Yes,Travel_Frequently,0
45.0,32.0,6591.0,7.0,2.0,10.0,1.0,18.0,7.0,3.0,2.0,Female,Support,Masters,Divorced,Clerk,No,Travel_Frequently,1
30.0,2.0,2507.0,31.0,3.0,7.0,3.0,2.0,0.0,0.0,3.0,Male,Development,PhD,Single,Clerk,No,Travel_Rarely,1
48.0,25.0,5924.0,39.0,5.0,19.0,3.0,7.0,0.0,4.0,3.0,Male,Support,Bachelors,Divorced,Manager,Yes,Non-Travel,0
31.0,14.0,10872.0,42.0,4.0,0.0,4.0,11.0,11.0,10.0,1.0,Female,Finance,Masters,Married,Clerk,Yes,Travel_Frequently,0
37.0,13.0,4193.0,8.0,1.0,1.0,1.0,5.0,5.0,4.0,2.0,Male,Sales,High School,Divorced,Technician,Yes,Travel_Frequently,0
35.0,22.0,17762.0,27.0,3.0,17.0,3.0,11.0,2.0,2.0,2.0,Male,Finance,PhD,Single,Technician,No,Travel_Frequently,0
46.0,7.0,6655.0,21.0,1.0,17.0,1.0,3.0,0.0,2.0,2.0,Male,Finance,Masters,Divorced,Manager,Yes,Travel_Frequently,0
23.0,35.0,19606.0,30.0,2.0,8.0,2.0,1.0,1.0,1.0,3.0,Female,Development,Masters,Single,Technician,Yes,Travel_Rarely,0
49.0,19.0,7019.0,14.0,3.0,6.0,2.0,13.0,12.0,5.0,1.0,Female,Sales,PhD,Married,Engineer,Yes,Travel_Rarely,1
46.0,5.0,5574.0,1.0,4.0,8.0,1.0,2.0,1.0,2.0,4.0,Female,Finance,Bachelors,Single,Clerk,Yes,Travel_Frequently,1
60.0,32.0,8546.0,45.0,4.0,9.0,1.0,9.0,9.0,5.0,3.0,Female,Development,Bachelors,Divorced,Engineer,Yes,Travel_Rarely,1
19.0,27.0,16677.0,24.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,Male,Sales,Bachelors,Married,Technician,No,Travel_Rarely,1
40.0,37.0,18210.0,6.0,5.0,4.0,1.0,24.0,18.0,10.0,3.0,Female,HR,Bachelors,Divorced,Manager,No,Travel_Frequently,0
36.0,29.0,18924.0,6.0,4.0,16.0,2.0,16.0,9.0,11.0,3.0,Female,Development,PhD,Single,Manager,No,Travel_Rarely,0
48.0,16.0,15487.0,5.0,1.0,1.0,4.0,11.0,8.0,11.0,2.0,Female,Support,High School,Married,Engineer,No,Non-Travel,1
22.0,8.0,18894.0,35.0,5.0,19.0,4.0,4.0,1.0,3.0,3.0,Female,Sales,Masters,Single,Technician,No,Non-Travel,0
36.0,27.0,16830.0,44.0,3.0,9.0,4.0,11.0,0.0,7.0,3.0,Male,Finance,Masters,Divorced,Clerk,No,Travel_Rarely,1
51.0,6.0,14642.0,15.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,Male,Finance,Bachelors,Single,Technician,Yes,Travel_Frequently,0
